id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1389367848854859780,1389366820524724225,2021-05-04 00:54:43 GMT Summer Time,2021-05-04,00:54:43,+0100,30866801,matiastrader,Matias ☣,,@kevinolearytv @TheBitcoinConf Fuck off. Stay away from #btc with that BS.,en,[],[],[],0,0,3,['btc'],[],https://twitter.com/MatiasTrader/status/1389367848854859780,False,,0,,,,,,,,"[{'screen_name': 'kevinolearytv', 'name': ""Kevin O'Leary aka Mr. Wonderful"", 'id': '32002507'}, {'screen_name': 'TheBitcoinConf', 'name': 'Bitcoin 2022', 'id': '1069702634960052224'}]",,,,
1389367847730700290,1389367847730700290,2021-05-04 00:54:42 GMT Summer Time,2021-05-04,00:54:42,+0100,881948092819484673,mysocial_pulse,mysocialpulse,,The Doge coin rich list  https://t.co/jK4VnOF4oE #dogecoin #DogecoinToTheMoon #doge #DOGE #Dogecoinarmy #BTC #dogearmy #Crypto #cryptocurrencies #altcoin #74days,en,[],['https://bitinfocharts.com/top-100-richest-dogecoin-addresses.html'],[],0,1,1,"['dogecoin', 'dogecointothemoon', 'doge', 'doge', 'dogecoinarmy', 'btc', 'dogearmy', 'crypto', 'cryptocurrencies', 'altcoin', '74days']",[],https://twitter.com/mysocial_pulse/status/1389367847730700290,False,,0,,,,,,,,[],,,,
1389367840356982785,1389320086809464835,2021-05-04 00:54:41 GMT Summer Time,2021-05-04,00:54:41,+0100,948244076,attamontazeri,Atta,,@blockfolio Many sold #btc for #dodgcoin. Dogecoin to the 🚀🚀📈🌕🌖🌗🌘🌑🌒🌓🌔🌕,en,[],[],[],0,1,2,"['btc', 'dodgcoin']",[],https://twitter.com/attamontazeri/status/1389367840356982785,False,,0,,,,,,,,"[{'screen_name': 'blockfolio', 'name': 'FTX (formerly Blockfolio)', 'id': '3983151149'}]",,,,
1389367836099948553,1389367836099948553,2021-05-04 00:54:39 GMT Summer Time,2021-05-04,00:54:39,+0100,1377366485199429637,przemek94844491,Crypto Boss,,"@Bitboy_Crypto Hi Ben, how does one buy a few million dollars worth of BTC via OTC market?",en,[],[],[],0,0,0,[],[],https://twitter.com/Przemek94844491/status/1389367836099948553,False,,0,,,,,,,,[],,,,
1389367832794656768,1389367832794656768,2021-05-04 00:54:39 GMT Summer Time,2021-05-04,00:54:39,+0100,1271263374228074496,bit_smash,฿itSmash,,"My advice for anyone looking to get into this frothy crypto market, Buy and hold only blue chip crypto’s IE $BTC $Eth $Link $Bnt $Aave $Sol $Uni $Matic and such   If you’re chasing those 50-100X pumps, You have to also be mentally ready for those 80-90% dumps  That’s the tweet",en,[],[],[],2,0,8,[],"['btc', 'eth', 'link', 'bnt', 'aave', 'sol', 'uni', 'matic']",https://twitter.com/bit_smash/status/1389367832794656768,False,,0,,,,,,,,[],,,,
1389367832748597249,1389367832748597249,2021-05-04 00:54:39 GMT Summer Time,2021-05-04,00:54:39,+0100,1087660836452102144,bitcoincheckbot,Bitcoin Check Bot,,Half hourly price update (USDT):  • BSV (Bitcoin): $367.92  Dead forks:  • BTC (Blockstream Turd Coin): $57210.83 • BCH (BTrash): $1021.90,en,[],[],[],0,0,0,[],[],https://twitter.com/BitcoinCheckBot/status/1389367832748597249,False,,0,,,,,,,,[],,,,
1389367830508826626,1389367830508826626,2021-05-04 00:54:38 GMT Summer Time,2021-05-04,00:54:38,+0100,1317478226667606018,digitalbankr,James Chung,,Eventually #ETH 2.0 will be 13x faster than #BTC lightening network. #CryptoNews,en,[],[],[],0,0,1,"['eth', 'btc', 'cryptonews']",[],https://twitter.com/digitalbankr/status/1389367830508826626,False,,0,,,,,,,,[],,,,
1389367818341150724,1389367818341150724,2021-05-04 00:54:35 GMT Summer Time,2021-05-04,00:54:35,+0100,1286559512938209280,captaincrypto94,Captain Crypto,,Will @burger_swap the next coin to launch 🚀 to the top 100. Just listed in Binance chain and ready to head to Mars 🍔🍔🍔🍔$ADA $ICX $VET $OCE $SHA $PLA $XRP $BTC $ETH $LTC $TRX $ZIL $ZAP $XLM $LINK $XVG $MATIC $TOMO $BNB $BCH $QNT $OCEAN $NRG $VTHO $MTL $COTI #Blockchain  https://t.co/1Xmjd1hKZG,en,"[{'screen_name': 'burger_swap', 'name': 'burgerswap', 'id': '1303716662538047490'}]",[],['https://pbs.twimg.com/media/E0gGqpBVIAA3j1S.jpg'],1,1,3,['blockchain'],"['icx', 'vet', 'oce', 'sha', 'pla', 'xrp', 'btc', 'eth', 'ltc', 'trx', 'zil', 'zap', 'xlm', 'link', 'xvg', 'matic', 'tomo', 'bnb', 'bch', 'qnt', 'ocean', 'nrg', 'vtho', 'mtl', 'coti']",https://twitter.com/CaptainCrypto94/status/1389367818341150724,False,,1,https://pbs.twimg.com/media/E0gGqpBVIAA3j1S.jpg,,,,,,,[],,,,
1389367779158024198,1389367189438873601,2021-05-04 00:54:26 GMT Summer Time,2021-05-04,00:54:26,+0100,806723515273490432,ferreyraagu3,Agustin,,@FactorPremium Podes hacer algún analisis del ETH/BTC?,es,[],[],[],0,0,1,[],[],https://twitter.com/ferreyraagu3/status/1389367779158024198,False,,0,,,,,,,,"[{'screen_name': 'FactorPremium', 'name': 'Factor Bitcoin Premium', 'id': '1324362841672028164'}]",,,,
1389367776272261120,1389367776272261120,2021-05-04 00:54:25 GMT Summer Time,2021-05-04,00:54:25,+0100,950845652707155969,phoenixsquawk,Scarlett Phoenix 🔥,,archTIS secures Australian Department of Defence contract for NC Protect #Bitcoin #Btc #Cryptocurrency #Finance #Forex #Markets #Money  Read:  https://t.co/SGylFNvdsZ,en,[],['https://bitcoin.cartel.click/archtis-secures-australian-department-of-defence-contract-for-nc-protect/'],[],0,0,0,"['bitcoin', 'btc', 'cryptocurrency', 'finance', 'forex', 'markets', 'money']",[],https://twitter.com/PhoenixSquawk/status/1389367776272261120,False,,0,,,,,,,,[],,,,
1389367776200957953,1389358636321984512,2021-05-04 00:54:25 GMT Summer Time,2021-05-04,00:54:25,+0100,1383923183070236686,fieldnas,"George Hammond, Maj Gen",,"@SmileyMoStories Yep, no prophets. I do feel like the hype hasn't reached fever pitch yet though.  I wouldn't doubt another pull back even to 2500 and a run for 4 or more.  That's what happened at 2K.   Bitcoin is bumming me out, if alt season is upon us, that isn't good for BTC.",en,[],[],[],1,0,1,[],[],https://twitter.com/FieldNas/status/1389367776200957953,False,,0,,,,,,,,[],,,,
1389367768563212289,1389367768563212289,2021-05-04 00:54:23 GMT Summer Time,2021-05-04,00:54:23,+0100,21468774,jplushmakesa1,J_A_H,,Just went ahead and converted my $btc which hasn’t been doing shit all year to $eth and I’ve already grown another $300. 🤷🏻‍♂️,en,[],[],[],0,0,1,[],"['btc', 'eth']",https://twitter.com/jplushmakesa1/status/1389367768563212289,False,,0,,,,,,,,[],,,,
1389367761823051776,1389367761823051776,2021-05-04 00:54:22 GMT Summer Time,2021-05-04,00:54:22,+0100,2259434528,cryptocobain,cobie,,The btc maxis that tried to make bets with me about the direction of eth/btc have now blocked me.  Was it something I said?,en,[],[],[],104,78,2001,[],[],https://twitter.com/CryptoCobain/status/1389367761823051776,False,,0,,,,,,,,[],,,,
1389367761751531521,1389367761751531521,2021-05-04 00:54:22 GMT Summer Time,2021-05-04,00:54:22,+0100,1284705982442901504,nft_info_alert,NFT information Alert,,【73.31% Cheaper than Average】 Title: Meebit #86 Opensea:Bid Price:ETH 2.0 7dayVol:3570.7254 #NFT #CRYPTOART #opensea #hashmasks  $BTC #meebits 08:54   https://t.co/CwUbJK3SDf,en,[],['https://opensea.io/assets/0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7/86?ref=0xeed62cf9b103fa42f69cc011efe6b1370d8631e6'],[],0,0,1,"['nft', 'cryptoart', 'opensea', 'hashmasks', 'meebits']",['btc'],https://twitter.com/NFT_info_alert/status/1389367761751531521,False,,0,,,,,,,,[],,,,
1389367760153718785,1389367760153718785,2021-05-04 00:54:21 GMT Summer Time,2021-05-04,00:54:21,+0100,1382461713472225282,inparadoor,inPARAdoor,,#BURGER ISINMA HAREKETLERİNE BAŞLADI  #btt #btc #xrp #doge #eth #trx #wın #chz #bnb #fıl #dent #ont #sc #iq #nano #ftm #mana #dgb #Vet #zil #sxp #stx #dot #band #atom #neo #qtum #lota #algo #ont #ogn #xtz #ren #eos #stmx #xem #bel #bal #firo #ada #twt #grt #wan #ctk #key #iota,tr,[],[],[],3,1,7,"['burger', 'btt', 'btc', 'xrp', 'doge', 'eth', 'trx', 'wın', 'chz', 'bnb', 'fıl', 'dent', 'ont', 'sc', 'iq', 'nano', 'ftm', 'mana', 'dgb', 'vet', 'zil', 'sxp', 'stx', 'dot', 'band', 'atom', 'neo', 'qtum', 'lota', 'algo', 'ont', 'ogn', 'xtz', 'ren', 'eos', 'stmx', 'xem', 'bel', 'bal', 'firo', 'ada', 'twt', 'grt', 'wan', 'ctk', 'key', 'iota']",[],https://twitter.com/inparadoor/status/1389367760153718785,False,,0,,,,,,,,[],,,,
1389367758463320064,1389340239362248713,2021-05-04 00:54:21 GMT Summer Time,2021-05-04,00:54:21,+0100,1363515807997788161,gerggggggg,geRgⓣ,,@st_count @DDMC09 Any of you trading into $BTC for the summer then exiting aug/sep? I'm seriously contemplating it if VTHO booms over the next 4/5 weeks.,en,[],[],[],1,0,0,[],['btc'],https://twitter.com/gerggggggg/status/1389367758463320064,False,,0,,,,,,,,"[{'screen_name': 'st_count', 'name': 'President Benjamin Franklin', 'id': '1066444033399103489'}, {'screen_name': 'DDMC09', 'name': 'josh', 'id': '35402470'}]",,,,
1389367733012377603,1389367733012377603,2021-05-04 00:54:15 GMT Summer Time,2021-05-04,00:54:15,+0100,1380172985487736834,kriptosatoshi,KriptoSatoshi,,Kripto para piyasası her geçen gün büyüyor. Yeni yatırımcı gelmeye devam ediyor. Pandemi sürecinde piyasalar çok iyi gitti. Ama bu hep böyle gider mi bilemiyorum. Dünyanın normalleşme evresini takip edelim..  YATIRIM TAVSIYESI DEGILDIR    $sxp $btc $dent $btt $eth $bnb $doge $hot,tr,[],[],[],0,0,2,[],"['sxp', 'btc', 'dent', 'btt', 'eth', 'bnb', 'doge', 'hot']",https://twitter.com/KriptoSatoshi/status/1389367733012377603,False,,0,,,,,,,,[],,,,
1389367725030469635,1389367725030469635,2021-05-04 00:54:13 GMT Summer Time,2021-05-04,00:54:13,+0100,1314565578758123520,portfolio_com_,Portfolio Insider,,Hmmmmm 🤔 #btc,und,[],[],[],0,0,0,['btc'],[],https://twitter.com/portfolio_com_/status/1389367725030469635,False,https://twitter.com/CNBC/status/1389366008410955777,0,,,,,,,,[],,,,
1389367719988924421,1389367719988924421,2021-05-04 00:54:12 GMT Summer Time,2021-05-04,00:54:12,+0100,1330254725980286979,moom2951,moon,,ちなみに、 連休で金融機関閉まってるから 入金できない日本人。 そこに、 容赦なく入金しまくる海外勢。　　  連休明けに、、、 よっしゃーって全力買いすると 焼かれるので注意。  休み中の相場は そういう視点も忘れずにいたいです。  #btc #xrp #リップル　#イーサリアム　#ada #リベ大　#両学長,ja,[],[],[],0,0,6,"['btc', 'xrp', 'リップル', 'イーサリアム', 'ada', 'リベ大', '両学長']",[],https://twitter.com/moom2951/status/1389367719988924421,False,https://twitter.com/moom2951/status/1389363482689118209,0,,,,,,,,[],,,,
1389367713399808008,1389367713399808008,2021-05-04 00:54:10 GMT Summer Time,2021-05-04,00:54:10,+0100,4481504002,netpara0,Net Para,,#srm $srm #btc   #srmusdt güncelleme. Ytd.  #altcoin #altcoins #Altseason2021  https://t.co/Ubc39K3zay,fi,[],[],['https://pbs.twimg.com/media/E0gGj0aWEAU3T8g.png'],0,0,1,"['srm', 'btc', 'srmusdt', 'altcoin', 'altcoins', 'altseason2021']",['srm'],https://twitter.com/netpara0/status/1389367713399808008,False,https://twitter.com/netpara0/status/1388857132943126529,1,https://pbs.twimg.com/media/E0gGj0aWEAU3T8g.png,,,,,,,[],,,,
1389367710937649155,1389245320626900992,2021-05-04 00:54:10 GMT Summer Time,2021-05-04,00:54:10,+0100,724380389389770752,brlnou,Wal Di,,@WebDollar_io Lets go to 1$!   #Webdollar #BNB #btc #Ethereum #cryptocurrency #LatokenApp #Binance,en,[],[],[],0,1,3,"['webdollar', 'bnb', 'btc', 'ethereum', 'cryptocurrency', 'latokenapp', 'binance']",[],https://twitter.com/brlnou/status/1389367710937649155,False,,0,,,,,,,,"[{'screen_name': 'WebDollar_io', 'name': 'WebDollar', 'id': '941048973443334144'}]",,,,
1389367707536142337,1389358439562891264,2021-05-04 00:54:09 GMT Summer Time,2021-05-04,00:54:09,+0100,424656900,traserodeacero,The Mexican.®️,,"@RicardoBSalinas Cómo aplicar la cadena de bloques y las crypto en Mexico para ayudar al no bancarizado Cómo incluir en el esquema de impuestos las ganancias de crypto para atraer dinero extranjero a Mexico, en su momento a Puerto Rico le llamaban Crypto Rico, por sus políticas amigables a #btc",es,[],[],[],0,0,0,['btc'],[],https://twitter.com/traserodeacero/status/1389367707536142337,False,,0,,,,,,,,"[{'screen_name': 'RicardoBSalinas', 'name': 'Ricardo Salinas Pliego', 'id': '59855362'}]",,,,
1389367702104461316,1389362367096573965,2021-05-04 00:54:08 GMT Summer Time,2021-05-04,00:54:08,+0100,1346043454804156418,trader_boga,Boğa Trader,,@heise676 #btc nin durumunda bağlı. Belki daha da gidebilir burda da düzeltme yapmaz ama bana bu kadar yetti. Çok gitti aralıksız çünkü. Coin camiası farklı bir yer yükseliş tahmini zor direnç destek tanımıyor bazen coinler. Benim tahminim 1 haftalık bir düzeltme.,tr,[],[],[],1,0,0,['btc'],[],https://twitter.com/trader_boga/status/1389367702104461316,False,,0,,,,,,,,"[{'screen_name': 'heise676', 'name': 'Heisenberg', 'id': '949157712037900288'}]",,,,
1389367694156345344,1389280743608578056,2021-05-04 00:54:06 GMT Summer Time,2021-05-04,00:54:06,+0100,1379267813873946624,tokensplaining,Anton T,,@chijoebidena @DrCRYPTOBull @Captain_BTC @elliotrades That's just the PTBMD: Post Traumatic Bear Market Dump,en,[],[],[],0,0,6,[],[],https://twitter.com/tokensplaining/status/1389367694156345344,False,,0,,,,,,,,"[{'screen_name': 'Captain_BTC', 'name': 'Captain BTC 🅡🥛', 'id': '1052362479056166912'}, {'screen_name': 'elliotrades', 'name': 'EllioTrades NFTs | (Hiring link in bio)', 'id': '948736680554409984'}]",,,,
1389367691790753794,1389365893080092672,2021-05-04 00:54:05 GMT Summer Time,2021-05-04,00:54:05,+0100,1315571876,suwail5,Suwail,,"@Brown_chickHB Watch out $ICP when its get listed and buy some for longterm, its a very promising new blockchain that might compete with $ETH, but of course no one can beat $BTC and $ETH on top.",en,[],[],[],0,1,4,[],"['icp', 'eth', 'btc', 'eth']",https://twitter.com/suwail5/status/1389367691790753794,False,,0,,,,,,,,"[{'screen_name': 'Brown_chickHB', 'name': 'PinayTigerTrades🇵🇭', 'id': '111769927'}]",,,,
1389367687730458624,1389335131702366210,2021-05-04 00:54:04 GMT Summer Time,2021-05-04,00:54:04,+0100,731723025381490688,adamthirzi,Adam Thirzi,,"@IcarusGlider BTC maximalism is a brain dysfunction at this point holy fucking shit, and his fellow maxis are actually doubling down on this",en,[],[],[],0,0,2,[],[],https://twitter.com/AdamThirzi/status/1389367687730458624,False,,0,,,,,,,,"[{'screen_name': 'IcarusGlider', 'name': 'Mica Busch', 'id': '1673570310'}]",,,,
1389367684911960065,1389367684911960065,2021-05-04 00:54:03 GMT Summer Time,2021-05-04,00:54:03,+0100,1385219268527091712,nguyenl58688367,Nguyen Linh,,I want to join this great project #punkprotocol #airdrop #giveaway #crypto #DeFi #bitcoin #btc #Ethereum @elonmusk @CryptoHayes @SBF_Alameda @cz_binance @xedap1banh @thang05836128 @thaochi23780916,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'cryptohayes', 'name': 'arthur hayes', 'id': '983993370048630785'}, {'screen_name': 'sbf_alameda', 'name': 'sam banana-french fry (parody)', 'id': '1335047174141382657'}, {'screen_name': 'cz_binance', 'name': 'cz 🔶 binance', 'id': '902926941413453824'}, {'screen_name': 'xedap1banh', 'name': 'summer', 'id': '1376919191748407298'}, {'screen_name': 'thang05836128', 'name': 'thang', 'id': '1376688488947412993'}, {'screen_name': 'thaochi23780916', 'name': 'thaochi', 'id': '1388322104462876672'}]",[],[],0,0,0,"['punkprotocol', 'airdrop', 'giveaway', 'crypto', 'defi', 'bitcoin', 'btc', 'ethereum']",[],https://twitter.com/NguyenL58688367/status/1389367684911960065,False,https://twitter.com/PunkProtocol/status/1387101319194845187,0,,,,,,,,[],,,,
1389367684559609858,1389367684559609858,2021-05-04 00:54:03 GMT Summer Time,2021-05-04,00:54:03,+0100,1208151442252386304,billion36860209,Billions777,,#Bitcoin  If eBay announces they start taking #BTC for payments it will Blast to the Moon  @tyler @elonmusk @ARKInvest #DJIA #SPY #QQQ #Fintwit #WSB #Coinbase #Binance $SLV #QQQ $ETH $LTC #crypto $RIOT $MARA $LINK $TSLA $AAPL $PYPL $SQ,en,"[{'screen_name': 'tyler', 'name': 'tyler winklevoss', 'id': '24222556'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'arkinvest', 'name': 'ark invest', 'id': '2398137084'}]",[],[],0,2,2,"['bitcoin', 'btc', 'djia', 'spy', 'qqq', 'fintwit', 'wsb', 'coinbase', 'binance', 'qqq', 'crypto']","['slv', 'eth', 'ltc', 'riot', 'mara', 'link', 'tsla', 'aapl', 'pypl', 'sq']",https://twitter.com/Billion36860209/status/1389367684559609858,False,https://twitter.com/BTC_Archive/status/1389250139316006914,0,,,,,,,,[],,,,
1389367678348021765,1389367678348021765,2021-05-04 00:54:02 GMT Summer Time,2021-05-04,00:54:02,+0100,774678899712294912,newscryptobot,DoodBot,,Thanks to @coindesk Hourly $BTC price brought to you courtesy of the coindesk api  https://t.co/EigGf911UR,en,"[{'screen_name': 'coindesk', 'name': 'coindesk', 'id': '1333467482'}]",['https://www.coindesk.com/api'],[],0,0,0,[],['btc'],https://twitter.com/NewsCryptoBot/status/1389367678348021765,False,,0,,,,,,,,[],,,,
1389367672945709060,1389367672945709060,2021-05-04 00:54:01 GMT Summer Time,2021-05-04,00:54:01,+0100,1053454356878479361,ideasprime,Prime Trader,,Gold | $GOLD | $XAU $USD  gold  Long or short it with BTC on Trade8:  https://t.co/WIMZF6zZgo  https://t.co/n8ttIPD62k,en,[],['http://trade8.to/trade/XAU-USD'],['https://pbs.twimg.com/media/E0gGiTKXsAUw0G2.png'],0,0,0,[],"['gold', 'xau', 'usd']",https://twitter.com/IdeasPrime/status/1389367672945709060,False,,1,https://pbs.twimg.com/media/E0gGiTKXsAUw0G2.png,,,,,,,[],,,,
1389367670685028357,1389367670685028357,2021-05-04 00:54:00 GMT Summer Time,2021-05-04,00:54:00,+0100,905696024504750080,investdatasyst,Investdata Fintech France,,"Volatility detected on $RUNE : Price = [00017.77180000 USDT] Diff%(t/t-1)=+00,202%  #RUNEUSDT  https://t.co/IcC9Ou3PyJ  #cryptocurrency #binance #bitcoin #crypto #blockchain #ethereum #btc #investing #trading #investment #investor #invest #eth #trader",en,[],['https://ichimoku-expert.blogspot.com'],[],0,0,0,"['runeusdt', 'cryptocurrency', 'binance', 'bitcoin', 'crypto', 'blockchain', 'ethereum', 'btc', 'investing', 'trading', 'investment', 'investor', 'invest', 'eth', 'trader']",['rune'],https://twitter.com/InvestdataSyst/status/1389367670685028357,False,,0,,,,,,,,[],,,,
1389367666578759680,1389367666578759680,2021-05-04 00:53:59 GMT Summer Time,2021-05-04,00:53:59,+0100,928759224599040001,crypto,Bloomberg Crypto,,"Cryptocurrencies like #Bitcoin and #Ether will co-exist “for a while” with more-restrictive digital coins such as the one issued by China’s central bank, says @cz_binance, CEO of @Binance  https://t.co/uEzja3o4Hp  More on @crypto:  https://t.co/IrDjXLR8Jw $BTC $ETH $BNB  https://t.co/KXfgcETSMN",en,"[{'screen_name': 'cz_binance', 'name': 'cz 🔶 binance', 'id': '902926941413453824'}, {'screen_name': 'binance', 'name': 'binance', 'id': '877807935493033984'}, {'screen_name': 'crypto', 'name': 'bloomberg crypto', 'id': '928759224599040001'}]","['https://trib.al/awr66VK', 'https://trib.al/1KmeQ5X']",['https://pbs.twimg.com/media/E0gGhtIWQAIGbE1.jpg'],12,72,190,"['bitcoin', 'ether']","['btc', 'eth', 'bnb']",https://twitter.com/crypto/status/1389367666578759680,False,,1,https://pbs.twimg.com/media/E0gGhtIWQAIGbE1.jpg,,,,,,,[],,,,
1389367637629554692,1389367637629554692,2021-05-04 00:53:52 GMT Summer Time,2021-05-04,00:53:52,+0100,1381081420211232770,gojoxbt,gojo 💫,,"$ETH / $BTC at .06, taking small profit here",en,[],[],[],0,0,1,[],"['eth', 'btc']",https://twitter.com/gojoxbt/status/1389367637629554692,False,,0,,,,,,,,[],,,,
1389367629194858498,1389367629194858498,2021-05-04 00:53:50 GMT Summer Time,2021-05-04,00:53:50,+0100,324087631,criptoholders_,CriptoHolders,,A este paso $ETH podría superar en capitalización a #BTC 🚀🌑,es,[],[],[],0,0,2,['btc'],['eth'],https://twitter.com/CriptoHolders_/status/1389367629194858498,False,,0,,,,,,,,[],,,,
1389367616498716673,1389364445248372739,2021-05-04 00:53:47 GMT Summer Time,2021-05-04,00:53:47,+0100,1381142341000527873,beatcoin19,beatcoin,,@CoinJess Btc de sıkıntı görüyor musunuz ?,tr,[],[],[],0,0,0,[],[],https://twitter.com/beatcoin19/status/1389367616498716673,False,,0,,,,,,,,"[{'screen_name': 'CoinJess', 'name': 'Jess Coin', 'id': '955165237984055296'}]",,,,
1389367610777559040,1389367610777559040,2021-05-04 00:53:46 GMT Summer Time,2021-05-04,00:53:46,+0100,1360073352178659329,fx37715131,KONG@FX GOLD&Bitcoin,,俺は、プレゼント企画とかやってないけど、参考になるツイはプレゼント出来ると思うので、FX勉強中の方は、是非フォローしてみてね😉 #BTC       #Bitcoin #XAUUSD #GOLD #USDJPY #EURUSD #ビットコイン #仮想通貨 #ゴールド #金 #ドル円 #ユーロドル #ポンドドル  #ユーロ円 #fx #fx初心者 #fx勉強中,ja,[],[],[],0,0,5,"['btc', 'bitcoin', 'xauusd', 'gold', 'usdjpy', 'eurusd', 'ビットコイン', '仮想通貨', 'ゴールド', '金', 'ドル円', 'ユーロドル', 'ポンドドル', 'ユーロ円', 'fx', 'fx初心者', 'fx勉強中']",[],https://twitter.com/FX37715131/status/1389367610777559040,False,,0,,,,,,,,[],,,,
1389367588149338121,1389367588149338121,2021-05-04 00:53:40 GMT Summer Time,2021-05-04,00:53:40,+0100,1327085523295477760,zeroattack_,Zero Attack 🏴‍☠️,,#BTC is more dangerous than the USD.  Put “crypto” back into “cryptocurrency”.   #ARRR #XMR #PirateChain #Monero,en,[],[],[],0,5,15,"['btc', 'arrr', 'xmr', 'piratechain', 'monero']",[],https://twitter.com/ZeroAttack_/status/1389367588149338121,False,,0,,,,,,,,[],,,,
1389367583363710978,1389319329343287299,2021-05-04 00:53:39 GMT Summer Time,2021-05-04,00:53:39,+0100,584915445,swelly__,Swelly 📷🚀,,@Singularity_UT Ah frère j'espère hein 😭. Vu que je suis arrivé un peu tard j'ai mis majoritairement sur ETH. Assez sur et pas encore aussi prisé que BTC,fr,[],[],[],0,0,0,[],[],https://twitter.com/Swelly__/status/1389367583363710978,False,,0,,,,,,,,[],,,,
1389367566246809602,1389367566246809602,2021-05-04 00:53:35 GMT Summer Time,2021-05-04,00:53:35,+0100,1102988455922098177,lonelyrooster_,The Lonely Rooster,,This is the part of the cycle where $ETH pumps and everyone starts talking about it flippening $BTC. Except it won’t. But it may get close and then alts will pump like we’ve never seen before. Then $BTC will catch everyone off guard again with a GigaPump.,en,[],[],[],0,0,4,[],"['eth', 'btc', 'btc']",https://twitter.com/lonelyrooster_/status/1389367566246809602,False,,0,,,,,,,,[],,,,
1389367564896247809,1389361181689798656,2021-05-04 00:53:35 GMT Summer Time,2021-05-04,00:53:35,+0100,913469806598291456,awyeedeaterbob,AwyeeBitcoin🧡🧡🧡🧡🧡🧡,,@CryptoParadyme There is much more risk holding ETH than BTC.  You’re talking as if there isn’t...,en,[],[],[],1,0,5,[],[],https://twitter.com/AwyeeDeaterBob/status/1389367564896247809,False,,0,,,,,,,,"[{'screen_name': 'CryptoParadyme', 'name': 'Dẏmę', 'id': '2194899020'}]",,,,
1389367555928649732,1389356874819047426,2021-05-04 00:53:33 GMT Summer Time,2021-05-04,00:53:33,+0100,2433236148,motxrp,Mot,,@northsportnews @BTC_JackSparrow True - Macrofirm Windows '95 does have a sort of charm.,en,[],[],[],0,0,1,[],[],https://twitter.com/motxrp/status/1389367555928649732,False,,0,,,,,,,,"[{'screen_name': 'northsportnews', 'name': 'Bob Loblaw', 'id': '462355698'}, {'screen_name': 'BTC_JackSparrow', 'name': '//Bitcoin 𝕵ack 🐐', 'id': '380546370'}]",,,,
1389367554888531970,1389367554888531970,2021-05-04 00:53:32 GMT Summer Time,2021-05-04,00:53:32,+0100,3307899056,hjklhlwj,Poly,,Just added more $BTC  #bitcoin,en,[],[],[],0,0,5,['bitcoin'],['btc'],https://twitter.com/hjklhlwj/status/1389367554888531970,False,,0,,,,,,,,[],,,,
1389367553189978112,1388927684206546946,2021-05-04 00:53:32 GMT Summer Time,2021-05-04,00:53:32,+0100,779879329228591104,trequan___mofoo,OTW🎱,,@danmassoud Btc we just getting money stfu and get u some too,en,[],[],[],0,0,0,[],[],https://twitter.com/Trequan___mofoo/status/1389367553189978112,False,,0,,,,,,,,"[{'screen_name': 'danmassoud', 'name': 'Dan', 'id': '1405334138920615938'}]",,,,
1389367551080034306,1389362690670297088,2021-05-04 00:53:32 GMT Summer Time,2021-05-04,00:53:32,+0100,4831842646,tomtom2016_1,RバートoJ🍙ｺﾛｺﾛﾎﾟｺﾎﾟﾝ🌵,,@tanukichiXRP RippleちゃんそろそろBTC兄貴とつるむの辞めて1人立ちしよう,ja,[],[],[],1,0,2,[],[],https://twitter.com/tomtom2016_1/status/1389367551080034306,False,,0,,,,,,,,"[{'screen_name': 'tanukichiXRP', 'name': 'たぬきXRP・米国株投資20代OL🐤', 'id': '1330300828465459201'}]",,,,
1389367541101957120,1389367541101957120,2021-05-04 00:53:29 GMT Summer Time,2021-05-04,00:53:29,+0100,572222973,waelalfayez,وائل الفايز,,#btc #بتكوين  https://t.co/BDXIj4elVr,und,[],[],['https://pbs.twimg.com/media/E0gGaj2XoAQO3Ld.jpg'],4,0,4,"['btc', 'بتكوين']",[],https://twitter.com/waelalfayez/status/1389367541101957120,False,https://twitter.com/gentle_guy_/status/1389058863350042626,1,https://pbs.twimg.com/media/E0gGaj2XoAQO3Ld.jpg,,,,,,,[],,,,
